Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Is Peak Hour,Code Description
2024-08-01,12:37,Thursday,VAUGHAN MC,MUIR,3,8,S,Line 1 Yonge-University,5556,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-01,12:52,Thursday,YONGE BD,MUPAA,3,7,E,Line 2 Bloor-Danforth,5265,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-01,13:23,Thursday,UNION TO KING,SUDP,3,8,N,Line 1 Yonge-University,5416,False,Disorderly Patron
2024-08-01,14:07,Thursday,KENNEDY BD,EUBO,4,8,E,Line 2 Bloor-Danforth,5257,False,Body
2024-08-01,14:43,Thursday,GLENCAIRN,PUOPO,5,10,N,Line 1 Yonge-University,5831,False,OPTO (COMMS) Train Door Monitoring
2024-08-01,14:49,Thursday,GLENCAIRN,MUPF,3,8,N,Line 1 Yonge-University,6011,False,EXTERNAL POWER FAILURE
2024-08-01,14:53,Thursday,GLENCAIRN,MUPF,3,8,S,Line 1 Yonge-University,5501,False,EXTERNAL POWER FAILURE
2024-08-01,15:27,Thursday,FINCH,PUTSM,3,6,,Line 1 Yonge-University,0,False,Track Switch Failure - Track Related Problem
2024-08-01,15:42,Thursday,BATHURST,PUSRA,3,7,E,Line 2 Bloor-Danforth,5076,False,Subway Radio System Fault 
2024-08-01,16:25,Thursday,YONGE BD,SUUT,6,9,W,Line 2 Bloor-Danforth,5009,True,Unauthorized at Track Level
2024-08-01,16:30,Thursday,DAVISVILLE,MUPAA,4,7,S,Line 1 Yonge-University,5421,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-01,17:49,Thursday,BROADVIEW,EUME,5,8,W,Line 2 Bloor-Danforth,5246,True,RC&S Maintenance Error - (Human)
2024-08-01,17:59,Thursday,YONGE BD,SUAP,18,21,W,Line 2 Bloor-Danforth,5246,True,Assault / Patron Involved
2024-08-01,18:16,Thursday,CASTLE FRANK,SUDP,22,25,E,Line 2 Bloor-Danforth,5251,True,Disorderly Patron
2024-08-01,19:43,Thursday,SUMMERHILL,SUDP,5,10,S,Line 1 Yonge-University,5591,False,Disorderly Patron
2024-08-01,20:36,Thursday,DAVISVILLE,MUIR,14,19,N,Line 1 Yonge-University,5716,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-01,05:44,Thursday,SHEPPARD-YONGE,EUECD,3,0,E,Line 4 Sheppard,6176,False,ECD / Line Mechanic Related Prob.
2024-08-02,05:39,Friday,VAUGHAN MC,SUDP,3,6,S,Line 1 Yonge-University,6056,False,Disorderly Patron
2024-08-02,06:15,Friday,VAUGHAN MC,TUATC,3,9,S,Line 1 Yonge-University,6061,False,ATC Operator Related
2024-08-02,06:32,Friday,UNION TO ST ANDREW STA,MUO,3,0,N,Line 1 Yonge-University,5471,False,Miscellaneous Other
2024-08-02,06:49,Friday,CASTLE FRANK,EUCA,6,9,E,Line 2 Bloor-Danforth,5165,False,Compressed Air
2024-08-02,07:39,Friday,JANE,TUMVS,3,5,E,Line 2 Bloor-Danforth,5029,True,Operator Violated Signal
2024-08-02,07:39,Friday,JANE,MUD,3,5,E,Line 2 Bloor-Danforth,5011,True,Door Problems - Passenger Related
2024-08-02,07:57,Friday,ISLINGTON,TUMVS,19,21,E,Line 2 Bloor-Danforth,5125,True,Operator Violated Signal
2024-08-02,08:31,Friday,QUEEN'S PARK,PUOPO,4,7,N,Line 1 Yonge-University,5481,True,OPTO (COMMS) Train Door Monitoring
2024-08-02,09:54,Friday,KENNEDY BD,SUDP,4,8,,Line 2 Bloor-Danforth,5191,False,Disorderly Patron
2024-08-02,10:19,Friday,WILSON,MUATC,3,7,S,Line 1 Yonge-University,5741,False,ATC Project
2024-08-02,11:02,Friday,KENNEDY BD,EUAC,4,8,E,Line 2 Bloor-Danforth,5261,False,Air Conditioning
2024-08-02,11:35,Friday,SPADINA YUS,PUOPO,11,16,N,Line 1 Yonge-University,5956,False,OPTO (COMMS) Train Door Monitoring
2024-08-02,11:47,Friday,SPADINA YUS,PUOPO,3,8,S,Line 1 Yonge-University,5626,False,OPTO (COMMS) Train Door Monitoring
2024-08-02,12:43,Friday,VAUGHAN MC,MUIR,5,10,S,Line 1 Yonge-University,5841,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-02,14:30,Friday,ST CLAIR WEST,SUDP,6,11,N,Line 1 Yonge-University,5441,False,Disorderly Patron
2024-08-02,14:34,Friday,HIGH PARK,EUCO,4,8,E,Line 2 Bloor-Danforth,5329,False,Couplers
2024-08-02,15:02,Friday,ST ANDREW,MUIR,5,10,N,Line 1 Yonge-University,5526,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-02,15:13,Friday,ST GEORGE BD,MUPAA,3,7,E,Line 2 Bloor-Danforth,5202,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-02,15:20,Friday,YONGE BD,MUPAA,3,6,E,Line 2 Bloor-Danforth,5202,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-02,15:48,Friday,LAWRENCE,SUDP,4,9,N,Line 1 Yonge-University,5501,False,Disorderly Patron
2024-08-02,16:28,Friday,ROSEDALE,SUUT,20,23,N,Line 1 Yonge-University,5976,True,Unauthorized at Track Level
2024-08-02,16:36,Friday,ST CLAIR WEST,SUDP,5,10,N,Line 1 Yonge-University,5406,True,Disorderly Patron
2024-08-02,17:00,Friday,FINCH WEST,MUATC,6,9,S,Line 1 Yonge-University,5751,True,ATC Project
2024-08-02,17:16,Friday,SPADINA YUS,MUPAA,7,10,N,Line 1 Yonge-University,5851,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-02,17:17,Friday,QUEEN'S PARK,PUOPO,3,6,N,Line 1 Yonge-University,5806,True,OPTO (COMMS) Train Door Monitoring
2024-08-02,17:28,Friday,COXWELL,PUSCR,7,10,W,Line 2 Bloor-Danforth,5183,True,Subway Car Radio Fault 
2024-08-02,17:37,Friday,COLLEGE,MUPAA,3,6,N,Line 1 Yonge-University,5741,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-02,17:53,Friday,BLOOR,SUDP,3,6,N,Line 1 Yonge-University,6016,True,Disorderly Patron
2024-08-02,18:43,Friday,SHEPPARD WEST,MUPAA,3,6,N,Line 1 Yonge-University,6026,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-02,19:57,Friday,HIGHWAY 407,EUBO,6,11,S,Line 1 Yonge-University,5756,False,Body
2024-08-02,20:13,Friday,ISLINGTON,SUDP,3,8,W,Line 2 Bloor-Danforth,5219,False,Disorderly Patron
2024-08-02,21:00,Friday,QUEEN,MUPAA,4,9,S,Line 1 Yonge-University,5841,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-02,21:16,Friday,FINCH,MUIR,5,10,,Line 1 Yonge-University,5761,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-02,22:57,Friday,VAUGHAN MC,MUIR,5,10,,Line 1 Yonge-University,5416,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-02,01:24,Friday,DONLANDS,MUSC,3,8,W,Line 2 Bloor-Danforth,5125,False,Miscellaneous Speed Control
2024-08-03,05:53,Saturday,KEELE YARD,SUG,6,12,W,Line 2 Bloor-Danforth,5335,False,Graffiti / Scratchiti
2024-08-03,05:55,Saturday,UNION,PUTO,8,0,,Line 1 Yonge-University,5446,False,T&S Other
2024-08-03,05:58,Saturday,ST GEORGE YUS,PUTO,5,0,S,Line 1 Yonge-University,5651,False,T&S Other
2024-08-03,05:59,Saturday,ST CLAIR WEST,PUTO,4,0,S,Line 1 Yonge-University,6021,False,T&S Other
2024-08-03,05:59,Saturday,SUMMERHILL,PUTO,4,0,S,Line 1 Yonge-University,5411,False,T&S Other
2024-08-03,06:44,Saturday,EGLINTON,MUDD,6,12,S,Line 1 Yonge-University,6131,False,Door Problems - Debris Related
2024-08-03,06:59,Saturday,EGLINTON,MUNOA,6,12,N,Line 1 Yonge-University,5621,False,No Operator Immediately Available - Not E.S.A. Related 
2024-08-03,13:24,Saturday,EGLINTON WEST,SUUT,22,26,N,Line 1 Yonge-University,6091,False,Unauthorized at Track Level
2024-08-03,14:51,Saturday,YORKDALE,PUOPO,6,10,S,Line 1 Yonge-University,5616,False,OPTO (COMMS) Train Door Monitoring
2024-08-03,15:22,Saturday,ROSEDALE,SUDP,8,12,N,Line 1 Yonge-University,5446,False,Disorderly Patron
2024-08-03,15:30,Saturday,DUPONT,PUOPO,5,9,S,Line 1 Yonge-University,6021,False,OPTO (COMMS) Train Door Monitoring
2024-08-03,15:52,Saturday,ST CLAIR,MUIR,28,32,N,Line 2 Bloor-Danforth,5846,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-03,16:10,Saturday,UNION,TUO,4,8,S,Line 1 Yonge-University,5501,True,Transportation Department - Other
2024-08-03,17:52,Saturday,ST ANDREW,MUPAA,4,8,S,Line 1 Yonge-University,5571,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-03,18:13,Saturday,OSGOODE,MUPAA,3,7,S,Line 1 Yonge-University,5421,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-03,18:22,Saturday,KEELE,MUPAA,4,8,E,Line 2 Bloor-Danforth,5150,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-03,19:25,Saturday,UNION,SUUT,15,19,N,Line 1 Yonge-University,3443,False,Unauthorized at Track Level
2024-08-03,20:23,Saturday,FINCH,MUSAN,4,8,S,Line 1 Yonge-University,5901,False,Unsanitary Vehicle
2024-08-03,21:16,Saturday,ST PATRICK,MUPAA,4,9,N,Line 1 Yonge-University,6116,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-03,21:42,Saturday,SPADINA BD,MUPAA,6,12,W,Line 2 Bloor-Danforth,5205,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-03,22:02,Saturday,QUEEN,SUO,18,24,N,Line 1 Yonge-University,5626,False,Passenger Other
2024-08-03,22:07,Saturday,YORKDALE,SUROB,17,22,S,Line 1 Yonge-University,5861,False,Robbery
2024-08-03,22:12,Saturday,ST GEORGE YUS,MUPAA,5,11,N,Line 1 Yonge-University,5441,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-03,22:45,Saturday,MAIN STREET STAITON,SUO,13,19,W,Line 2 Bloor-Danforth,5292,False,Passenger Other
2024-08-03,23:02,Saturday,DONLANDS,EUCA,6,12,E,Line 2 Bloor-Danforth,5161,False,Compressed Air
2024-08-03,23:21,Saturday,CASTLE FRANK,SUAP,17,23,E,Line 2 Bloor-Danforth,5304,False,Assault / Patron Involved
2024-08-03,23:35,Saturday,KENNEDY BD,SUG,6,12,W,Line 2 Bloor-Danforth,5368,False,Graffiti / Scratchiti
2024-08-03,00:09,Saturday,KENNEDY BD,SUDP,7,14,W,Line 2 Bloor-Danforth,5304,False,Disorderly Patron
2024-08-03,00:10,Saturday,KENNEDY BD,SUG,7,14,W,Line 2 Bloor-Danforth,5298,False,Graffiti / Scratchiti
2024-08-03,00:25,Saturday,KIPLING,SUG,7,14,W,Line 2 Bloor-Danforth,5082,False,Graffiti / Scratchiti
2024-08-03,13:53,Saturday,BAYVIEW,EUSC,7,14,W,Line 4 Sheppard,6181,False,Speed Control Equipment  
2024-08-04,02:05,Sunday,BATHURST,MUDD,5,12,W,Line 2 Bloor-Danforth,5018,False,Door Problems - Debris Related
2024-08-04,02:10,Sunday,EGLINTON,PUOPO,3,8,N,Line 1 Yonge-University,6046,False,OPTO (COMMS) Train Door Monitoring
2024-08-04,08:27,Sunday,UNION,PUTO,6,0,N,Line 1 Yonge-University,5426,True,T&S Other
2024-08-04,08:30,Sunday,FINCH,EUDO,6,12,S,Line 1 Yonge-University,5951,True,Door Problems - Faulty Equipment
2024-08-04,08:31,Sunday,ROSEDALE,SUUT,10,16,N,Line 1 Yonge-University,5981,True,Unauthorized at Track Level
2024-08-04,09:12,Sunday,KIPLING,EUPI,4,8,W,Line 2 Bloor-Danforth,5154,False,Propulsion System
2024-08-04,10:49,Sunday,CHRISTIE,MUPAA,3,7,E,Line 2 Bloor-Danforth,5318,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-04,11:01,Sunday,WELLESLEY,MUIR,4,8,S,Line 1 Yonge-University,5881,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-04,11:16,Sunday,DUNDAS,MUPAA,8,12,S,Line 1 Yonge-University,5831,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-04,11:28,Sunday,MUSEUM,SUDP,12,16,N,Line 1 Yonge-University,6006,False,Disorderly Patron
2024-08-04,12:06,Sunday,KIPLING,MUPAA,3,7,,Line 2 Bloor-Danforth,5090,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-04,13:25,Sunday,BLOOR,MUPAA,6,10,N,Line 1 Yonge-University,6001,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-04,15:21,Sunday,QUEEN,SUDP,7,11,N,Line 1 Yonge-University,5501,False,Disorderly Patron
2024-08-04,15:26,Sunday,EGLINTON WEST,MUPAA,7,11,N,Line 1 Yonge-University,5806,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-04,15:38,Sunday,ST GEORGE BD,TUMVS,9,13,W,Line 2 Bloor-Danforth,5300,False,Operator Violated Signal
2024-08-04,16:41,Sunday,ST ANDREW,MUPAA,4,8,N,Line 1 Yonge-University,5506,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-04,16:52,Sunday,ST PATRICK,MUPAA,3,7,N,Line 1 Yonge-University,5936,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-04,16:57,Sunday,EGLINTON,SUDP,4,8,S,Line 1 Yonge-University,5881,True,Disorderly Patron
2024-08-04,17:50,Sunday,WELLESLEY,SUEAS,12,16,S,Line 1 Yonge-University,6116,True,Emergency Alarm Station Activation
2024-08-04,18:21,Sunday,EGLINTON,MUPAA,5,9,N,Line 1 Yonge-University,6071,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-04,18:21,Sunday,PIONEER VILLAGE STATIO,EUDO,4,8,S,Line 1 Yonge-University,5751,True,Door Problems - Faulty Equipment
2024-08-04,19:28,Sunday,SHERBOURNE,SUDP,13,18,E,Line 2 Bloor-Danforth,5219,False,Disorderly Patron
2024-08-04,20:23,Sunday,CASTLE FRANK,SUDP,4,9,E,Line 2 Bloor-Danforth,5308,False,Disorderly Patron
2024-08-04,20:33,Sunday,WARDEN,SUO,35,40,W,Line 2 Bloor-Danforth,5368,False,Passenger Other
2024-08-04,20:54,Sunday,YORKDALE,MUIR,20,26,S,Line 1 Yonge-University,5501,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-04,21:31,Sunday,YONGE BD,SUO,4,9,E,Line 2 Bloor-Danforth,5316,False,Passenger Other
2024-08-04,22:13,Sunday,KENNEDY BD,SUO,6,12,,Line 2 Bloor-Danforth,5221,False,Passenger Other
2024-08-04,22:46,Sunday,WOODBINE,SUG,6,12,E,Line 2 Bloor-Danforth,5346,False,Graffiti / Scratchiti
2024-08-04,23:02,Sunday,KENNEDY BD,TUMVS,8,14,E,Line 2 Bloor-Danforth,5229,False,Operator Violated Signal
2024-08-04,23:34,Sunday,KEELE,SUPOL,4,10,E,Line 2 Bloor-Danforth,5067,False,Held By Polce - Non-TTC Related
2024-08-04,00:51,Sunday,EGLINTON WEST,MUPAA,5,11,S,Line 1 Yonge-University,6046,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-04,01:00,Sunday,CHRISTIE,TUO,6,12,E,Line 2 Bloor-Danforth,5361,False,Transportation Department - Other
2024-08-05,05:55,Monday,UNION TO FINCH,MUO,16,0,N,Line 1 Yonge-University,5626,False,Miscellaneous Other
2024-08-05,06:00,Monday,KEELE,MUNOA,4,8,W,Line 2 Bloor-Danforth,5064,False,No Operator Immediately Available - Not E.S.A. Related 
2024-08-05,06:48,Monday,UNION,MUDD,3,9,N,Line 1 Yonge-University,5426,False,Door Problems - Debris Related
2024-08-05,07:09,Monday,GREENWOOD,PUTD,3,7,W,Line 2 Bloor-Danforth,5316,True,Track Level Debris - Controllable
2024-08-05,07:29,Monday,SUMMERHILL,SUDP,4,10,S,Line 1 Yonge-University,5871,True,Disorderly Patron
2024-08-05,10:03,Monday,EGLINTON WEST,SUDP,12,18,N,Line 1 Yonge-University,6111,False,Disorderly Patron
2024-08-05,10:05,Monday,SPADINA BD,SUEAS,14,18,E,Line 2 Bloor-Danforth,5334,False,Emergency Alarm Station Activation
2024-08-05,11:00,Monday,YORKDALE,PUOPO,22,28,S,Line 1 Yonge-University,5616,False,OPTO (COMMS) Train Door Monitoring
2024-08-05,11:26,Monday,LAWRENCE WEST,PUOPO,6,12,S,Line 1 Yonge-University,5616,False,OPTO (COMMS) Train Door Monitoring
2024-08-05,11:52,Monday,LAWRENCE WEST,TUO,6,12,N,Line 1 Yonge-University,5821,False,Transportation Department - Other
2024-08-05,12:36,Monday,UNION,MUTO,3,8,N,Line 1 Yonge-University,5806,False,Misc. Transportation Other - Employee Non-Chargeable
2024-08-05,12:38,Monday,KENNEDY BD,TUNOA,4,8,W,Line 2 Bloor-Danforth,5295,False,No Operator Immediately Available 
2024-08-05,14:13,Monday,VICTORIA PARK,SUO,3,7,W,Line 2 Bloor-Danforth,5234,False,Passenger Other
2024-08-05,17:48,Monday,KIPLING,SUDP,3,7,E,Line 2 Bloor-Danforth,5138,True,Disorderly Patron
2024-08-05,18:13,Monday,RUNNYMEDE,SUDP,3,7,E,Line 2 Bloor-Danforth,5329,True,Disorderly Patron
2024-08-05,22:23,Monday,BROADVIEW,MUIR,3,9,W,Line 2 Bloor-Danforth,5344,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-05,07:01,Monday,SHEPPARD-YONGE,EUBO,7,14,E,Line 4 Sheppard,6151,True,Body
2024-08-05,15:31,Monday,BAYVIEW,MUPAA,3,10,W,Line 4 Sheppard,6176,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-06,06:14,Tuesday,KENNEDY BD,EUBO,2,4,E,Line 2 Bloor-Danforth,5280,False,Body
2024-08-06,06:18,Tuesday,GREENWOOD,TUNOA,2,4,E,Line 2 Bloor-Danforth,0,False,No Operator Immediately Available 
2024-08-06,06:25,Tuesday,DONLANDS,TUNOA,2,4,W,Line 2 Bloor-Danforth,0,False,No Operator Immediately Available 
2024-08-06,06:51,Tuesday,NORTH YORK CTR,PUOPO,6,9,S,Line 1 Yonge-University,5526,False,OPTO (COMMS) Train Door Monitoring
2024-08-06,06:58,Tuesday,SHEPPARD,PUOPO,5,8,S,Line 1 Yonge-University,5526,False,OPTO (COMMS) Train Door Monitoring
2024-08-06,08:05,Tuesday,EGLINTON WEST,MUSAN,3,6,N,Line 1 Yonge-University,5416,True,Unsanitary Vehicle
2024-08-06,08:38,Tuesday,LANSDOWNE,EUBO,10,12,E,Line 2 Bloor-Danforth,5160,True,Body
2024-08-06,09:24,Tuesday,NORTH YORK CTR,PUOPO,5,8,S,Line 1 Yonge-University,5741,False,OPTO (COMMS) Train Door Monitoring
2024-08-06,09:31,Tuesday,SHEPPARD,PUOPO,3,6,S,Line 1 Yonge-University,5741,False,OPTO (COMMS) Train Door Monitoring
2024-08-06,09:37,Tuesday,LAWRENCE,PUOPO,3,6,S,Line 1 Yonge-University,5506,False,OPTO (COMMS) Train Door Monitoring
2024-08-06,09:47,Tuesday,HIGH PARK,MUD,3,5,E,Line 2 Bloor-Danforth,5229,False,Door Problems - Passenger Related
2024-08-06,11:13,Tuesday,DAVISVILLE,MUIR,4,9,S,Line 1 Yonge-University,5501,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-06,12:56,Tuesday,DAVISVILLE,SUDP,3,8,N,Line 1 Yonge-University,5836,False,Disorderly Patron
2024-08-06,13:47,Tuesday,GREENWOOD,MUI,32,36,E,Line 2 Bloor-Danforth,5170,False,Injured or ill Customer (On Train) - Transported
2024-08-06,15:09,Tuesday,QUEEN'S PARK,MUPAA,3,8,S,Line 1 Yonge-University,5766,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-06,16:17,Tuesday,WARDEN,SUUT,17,20,E,Line 2 Bloor-Danforth,5009,True,Unauthorized at Track Level
2024-08-06,16:56,Tuesday,SPADINA BD,SUO,9,12,W,Line 2 Bloor-Danforth,5266,True,Passenger Other
2024-08-06,17:10,Tuesday,BATHURST,MUO,4,7,W,Line 2 Bloor-Danforth,5336,True,Miscellaneous Other
2024-08-06,17:47,Tuesday,SHEPPARD,SUUT,4,7,S,Line 1 Yonge-University,5556,True,Unauthorized at Track Level
2024-08-06,17:47,Tuesday,BROADVIEW,MUPLB,54,57,E,Line 2 Bloor-Danforth,5300,True,Fire/Smoke Plan B - Source TTC
2024-08-06,18:20,Tuesday,SPADINA BD,MUIR,22,26,E,Line 2 Bloor-Danforth,5183,True,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-06,18:37,Tuesday,SUMMERHILL,SUDP,6,9,S,Line 1 Yonge-University,5721,True,Disorderly Patron
2024-08-06,19:57,Tuesday,VICTORIA PARK,EUME,6,11,E,Line 2 Bloor-Danforth,5110,False,RC&S Maintenance Error - (Human)
2024-08-06,20:02,Tuesday,MAIN STREET,PUSRA,7,12,E,Line 2 Bloor-Danforth,5245,False,Subway Radio System Fault 
2024-08-06,22:57,Tuesday,BLOOR,MUPAA,5,10,S,Line 1 Yonge-University,5931,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-06,23:26,Tuesday,DAVISVILLE,MUD,11,17,S,Line 1 Yonge-University,5601,False,Door Problems - Passenger Related
2024-08-06,23:37,Tuesday,WOODBINE,EUVE,151,156,E,Line 2 Bloor-Danforth,5071,False,Work Vehicle
2024-08-06,23:58,Tuesday,ST ANDREW,SUDP,5,10,N,Line 1 Yonge-University,5451,False,Disorderly Patron
2024-08-07,05:16,Wednesday,DONLANDS,PUTWZ,7,0,W,Line 2 Bloor-Danforth,5040,False,Work Zone Problems - Track
2024-08-07,05:49,Wednesday,KEELE,MUSAN,7,14,E,Line 2 Bloor-Danforth,5245,False,Unsanitary Vehicle
2024-08-07,06:23,Wednesday,ST GEORGE YUS,PUSWZ,13,0,N,Line 1 Yonge-University,6106,False,Work Zone Problems - Signals
2024-08-07,08:03,Wednesday,WARDEN,PUTO,8,11,W,Line 2 Bloor-Danforth,5064,True,T&S Other
2024-08-07,08:59,Wednesday,ST ANDREW,MUPAA,5,8,N,Line 1 Yonge-University,5831,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-07,09:04,Wednesday,KIPLING,EUPI,2,4,W,Line 2 Bloor-Danforth,5064,False,Propulsion System
2024-08-07,10:39,Wednesday,YONGE BD,MUPAA,4,8,W,Line 2 Bloor-Danforth,5345,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-07,11:30,Wednesday,BLOOR,SUDP,6,11,N,Line 1 Yonge-University,5436,False,Disorderly Patron
2024-08-07,13:02,Wednesday,WILSON,MUO,5,10,N,Line 1 Yonge-University,5981,False,Miscellaneous Other
2024-08-07,13:05,Wednesday,MAIN STREET,MUIR,23,27,E,Line 2 Bloor-Danforth,5080,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-07,13:33,Wednesday,ST CLAIR WEST,MUPAA,4,9,S,Line 1 Yonge-University,5646,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-07,13:54,Wednesday,SPADINA BD,MUIR,4,8,W,Line 2 Bloor-Danforth,5202,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-07,14:00,Wednesday,KEELE,MUIR,5,9,W,Line 2 Bloor-Danforth,5040,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-07,14:26,Wednesday,QUEEN,MUPAA,3,8,N,Line 1 Yonge-University,5406,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-07,16:12,Wednesday,YORK MILLS,MUPAA,5,10,S,Line 1 Yonge-University,6061,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-07,16:15,Wednesday,DAVISVILLE YARD,PUSNT,3,6,S,Line 1 Yonge-University,5516,True,Signal Problem - No Trouble
2024-08-07,16:48,Wednesday,ST CLAIR WEST,SUAP,7,12,N,Line 1 Yonge-University,5851,True,Assault / Patron Involved
2024-08-07,17:16,Wednesday,SPADINA YUS,SUDP,4,9,N,Line 1 Yonge-University,6046,True,Disorderly Patron
2024-08-07,17:34,Wednesday,DUNDAS,MUPAA,4,7,S,Line 1 Yonge-University,5991,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-07,17:39,Wednesday,BLOOR,SUDP,4,7,N,Line 1 Yonge-University,5956,True,Disorderly Patron
2024-08-07,17:48,Wednesday,NORTH YORK CTR,PUOPO,3,6,S,Line 1 Yonge-University,6016,True,OPTO (COMMS) Train Door Monitoring
2024-08-07,17:53,Wednesday,SHERBOURNE,MUPAA,4,7,E,Line 2 Bloor-Danforth,5274,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-07,18:20,Wednesday,QUEEN,SUAP,6,9,N,Line 1 Yonge-University,5776,True,Assault / Patron Involved
2024-08-07,20:54,Wednesday,DUNDAS,MUPAA,7,11,N,Line 1 Yonge-University,6071,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-07,21:58,Wednesday,ST GEORGE BD,MUPAA,4,10,W,Line 2 Bloor-Danforth,5133,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-08-07,22:34,Wednesday,UNION,MUATC,9,14,N,Line 1 Yonge-University,6106,False,ATC Project
2024-08-07,23:20,Wednesday,OSSINGTON,EUVA,5,10,W,Line 2 Bloor-Danforth,5214,False,Warning Alarm Systems
2024-08-07,23:23,Wednesday,SPADINA BD,SUDP,4,9,W,Line 2 Bloor-Danforth,5290,False,Disorderly Patron
2024-08-07,01:42,Wednesday,ST CLAIR,MUIR,10,15,S,Line 1 Yonge-University,5866,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-08-08,05:38,Thursday,EGLINTON,PUTWZ,10,15,N,Line 1 Yonge-University,5556,False,Work Zone Problems - Track
2024-08-08,05:48,Thursday,FINCH WEST,SUO,40,43,N,Line 1 Yonge-University,5981,False,Passenger Other
2024-08-08,05:55,Thursday,PIONEER VILLAGE STATIO,SUO,40,0,S,Line 1 Yonge-University,5836,False,Passenger Other
